 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100524_LT_serum_and_plasma_POS_34401,X20100524_LT_serum_and_plasma_POS_35501,X20100524_LT_serum_and_plasma_POS_35601,X20100524_LT_serum_and_plasma_POS_41101,X20100524_LT_serum_and_plasma_POS_42001,X20100524_LT_serum_and_plasma_POS_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
,,,,,,,,,,benign,benign,benign,malignant,malignant,malignant,,,,,,,,,,,,,,,,,,,,
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,4-Amino-2-methylbenzaldehyde,C8H9NO,135.0684139,4,,,,,,311451,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,"2,3-Dihydro-1H-isoindol-5-ol",C8H9NO,135.0684139,4,,,,,,299117,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,METHYL BENZIMIDATE,C8H9NO,135.0684139,4,,,,,,288780,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,N-Methylbenzamide,C8H9NO,135.0684139,4,,,,,,285234,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Methylbenzamide,C8H9NO,135.0684139,4,,,,,,285229,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,3-Fluoro-DL-valine,C5H10FNO2,135.0695568,3,,,,,,274446,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,Acetanilide,C8H9NO,135.0684139,4,,,,,,273943,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,3-Aminoacetophenone,C8H9NO,135.0684139,4,,,,,,270107,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,"3,4-Dihydro-2H-pyrano[3,2-b]pyridine",C8H9NO,135.0684139,4,,,,,,269942,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,N-Methylformamide,C8H9NO,135.0684139,4,,,,,,58023,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,PHENACYLAMINE,C8H9NO,135.0684139,4,,,,,,44663,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,ACETANILIDE,C8H9NO,135.0684104,4,,,,,,43491,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,(Z)-Phenylacetaldehyde oxime;(E)-Phenylacetaldoxime,C8H9NO,135.0684,4,5939523;9638853, , ,C16075;C19714, ,63615;,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,N-Benzylformamide,C8H9NO,135.0684,4,80654,,,C15561,,70966,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,4-Acetyl-3-methylpyridine,C8H9NO,135.0684139,4,14863276,HMDB0040224,,,,94755,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,4-Acetyl-2-methylpyridine,C8H9NO,135.0684139,4,20705014,HMDB0040223,,,,94754,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Acetyl-5-methylpyridine,C8H9NO,135.0684139,4,13068663,HMDB0040222,,,,94753,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,"5-(2-Furanyl)-3,4-dihydro-2H-pyrrole",C8H9NO,135.0684139,4,16740686,HMDB0040013,,,,94554,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,"2,3-Dihydro-1H-pyrrolizine-5-carboxaldehyde",C8H9NO,135.0684139,4,6428138,HMDB0040008,,,,94549,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Acetyl-6-methylpyridine,C8H9NO,135.0684139,4,138872,HMDB0037072,,,,92048,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Acetyl-4-methylpyridine,C8H9NO,135.0684139,4,564760,HMDB0037071,,,,92047,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2'-Aminoacetophenone,C8H9NO,135.0684139,4,11086,HMDB0032630,,,,88578,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Aminoacetophenone,C8H9NO,135.0684139,4,11952,HMDB0032628,,,,,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,2-Phenylacetamide,C8H9NO,135.0684139,4,7680,HMDB0010715,,C02505,,3260,-1
131,136.0763405,136.0716504,136.08,29.13205349,22.80102234,48.84339027,401,258,120,4359.542788,2734.729078,2788.890252,845.7017459,1454.176702,1414.05933,,,98,1,1,1,1,1,136.0763405,N-Acetylarylamine,C8H9NO,135.0684139,4,904,HMDB0001250,,C07565,,6107,-1
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"Benzene, (1-methoxyethenyl)-",C9H10O,134.0731649,8,,,,,,340708,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"Benzene, 1-ethenyl-2-methoxy-",C9H10O,134.0731649,8,,,,,,339455,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"2-Propanone, 1-phenyl-",C9H10O,134.0731649,8,,,,,,334670,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Hydratropaldehyde,C9H10O,134.0731649,8,,,,,,328697,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Indan-5-ol,C9H10O,134.0731649,8,,,,,,325755,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,beta-Methylenephenethyl alcohol,C9H10O,134.0731649,8,,,,,,320782,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"Benzaldehyde, 3,5-dimethyl-",C9H10O,134.0731649,8,,,,,,309624,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,1-Phenylpropan-1-one,C9H10O,134.0731649,8,,,,,,309429,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,p-Methylacetophenone,C9H10O,134.0731649,8,,,,,,309096,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"3,4-Dimethylbenzaldehyde",C9H10O,134.0731649,8,,,,,,303915,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,3-Phenyl-2-propen-1-ol,C9H10O,134.0731649,8,,,,,,303470,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,2-(Cyclopropylethynyl)cyclobutan-1-one,C9H10O,134.0731649,8,,,,,,275665,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,2-Allylphenol,C9H10O,134.0731649,8,,,,,,271883,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"2,5-Dimethylbenzaldehyde",C9H10O,134.0731649,8,,,,,,265044,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,1-ethenyl-4-methoxy-Benzene,C9H10O,134.0731649,8,,,,,,263579,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Phenylmethyl methyl ketone,C9H10O,134.0731649,8,,,,,,1963,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Phenylacetone,C9H10O,134.0732,7,7678,,,C15512,,,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,m-Methylacetophenone,C9H10O,134.0731649,8,11455,HMDB0059895,,,,,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Indan-1-ol,C9H10O,134.0731649,8,22819,HMDB0059601,,C01710,,65635,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,o-Vinylanisole,C9H10O,134.0731649,8,61153,HMDB0036441,,,,91576,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"7-Nonene-3,5-diyn-1-ol",C9H10O,134.0731649,8,101407615,HMDB0034563,,,,90027,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Chavicol,C9H10O,134.0731649,8,68148,HMDB0034107,,C16930,,71442,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,3-Phenylpropanal,C9H10O,134.0731649,8,7707,HMDB0033716,,,,89494,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,1-Phenyl-1-propanone,C9H10O,134.0731649,8,7148,HMDB0032623,,,,88573,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,4'-Methylacetophenone,C9H10O,134.0731649,8,8500,HMDB0032608,,,,88563,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,"2,4-Dimethylbenzaldehyde",C9H10O,134.0731649,8,61814,HMDB0032142,,,,88221,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,4-Ethylbenzaldehyde,C9H10O,134.0731649,8,20861,HMDB0032024,,,,88126,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,2-Phenylpropanal,C9H10O,134.0731649,8,7146,HMDB0031626,,,,87820,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,(Z)-4-(1-Propenyl)phenol;Isochavicol,C9H10O,134.0731649,8,5791138;5474441,HMDB0030839;, ,;C20464, ,87224;,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,Cinnamyl alcohol;trans-Cinnamyl alcohol,C9H10O,134.0731649,8,5280511;5315892,HMDB0029697;HMDB0029698, ,;C02394, ,65764;,127
132,136.0847987,136.08,136.0898158,245.9395168,233.0303122,246.9503714,449,258,120,1102.500935,1948.668524,2205.3187,1521.289053,1322.221585,1690.490593,[61][M+1]+,,16,1,0,1,1,0,136.0847987,(4-Methylphenyl)acetaldehyde,C9H10O,134.0731649,8,61006,HMDB0029639,,,,86393,127
133,136.08,136.0759849,136.0857676,139.1254892,136.3065452,147.3013402,380,258,120,90.47049711,98.39737511,108.4253672,1032.29281,890.4347025,987.895288,,,31,0,0,1,0,0,,,,,,,,,,,,
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,"1,2,3,4-Tetrahydroquinoline",C9H11N,133.0891494,7,,,,,,340481,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,2-Methyl-1-phenylaziridine,C9H11N,133.0891494,7,,,,,,327308,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,2-Methyl-5-(prop-1-en-2-yl)pyridine,C9H11N,133.0891494,7,,,,,,327303,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,"Pyridine, 5-ethyl-2-vinyl-",C9H11N,133.0891494,7,,,,,,286111,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,N-Allylaniline,C9H11N,133.0891494,7,,,,,,271258,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,(1E)-N-Methyl-2-phenylethan-1-imine,C9H11N,133.0891494,7,,,,,,268148,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,2-AI,C9H11N,133.0891494,7,,,,,,96600,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,2-Methylindoline,C9H11N,133.089149,7,,,,,,812,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,Tranylcypromine,C9H11N,133.0891494,7,441233,HMDB0014890,,C07155,,2895,125
134,136.1044418,136.0951185,136.1148251,105.1314626,89.57266164,113.1228679,370,251,115,20.21492374,30.99025112,58.61243631,167.5605246,151.7092443,207.3967864,[6][M+2]+,,2,1,0,1,1,0,136.1044418,"1,2,3,4-Tetrahydroisoquinoline",C9H11N,133.0891494,7,7046,HMDB0012489,,,,286614,125
135,137.0471797,137.0403404,137.0539408,23.22677649,21.70522263,34.37526373,394,257,120,301.7424152,129.1248132,176.7394472,378.5611487,397.6953277,325.1342046,,[M+H]+ 136.039,324,1,0,1,1,0,137.0471797,3-Nitrobenzyl radical,C7H6NO2,136.0398534,0,,,,,,327341,-1
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"Benzene, (1-methoxyethenyl)-",C9H10O,134.0731649,8,,,,,,340708,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"Benzene, 1-ethenyl-2-methoxy-",C9H10O,134.0731649,8,,,,,,339455,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"2-Propanone, 1-phenyl-",C9H10O,134.0731649,8,,,,,,334670,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,Hydratropaldehyde,C9H10O,134.0731649,8,,,,,,328697,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,Indan-5-ol,C9H10O,134.0731649,8,,,,,,325755,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,beta-Methylenephenethyl alcohol,C9H10O,134.0731649,8,,,,,,320782,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"Benzaldehyde, 3,5-dimethyl-",C9H10O,134.0731649,8,,,,,,309624,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,1-Phenylpropan-1-one,C9H10O,134.0731649,8,,,,,,309429,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,p-Methylacetophenone,C9H10O,134.0731649,8,,,,,,309096,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"3,4-Dimethylbenzaldehyde",C9H10O,134.0731649,8,,,,,,303915,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,3-Phenyl-2-propen-1-ol,C9H10O,134.0731649,8,,,,,,303470,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,2-(Cyclopropylethynyl)cyclobutan-1-one,C9H10O,134.0731649,8,,,,,,275665,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,2-Allylphenol,C9H10O,134.0731649,8,,,,,,271883,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,"2,5-Dimethylbenzaldehyde",C9H10O,134.0731649,8,,,,,,265044,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,1-ethenyl-4-methoxy-Benzene,C9H10O,134.0731649,8,,,,,,263579,127
136,137.0874231,137.0749166,137.0948089,245.8522369,243.6452459,247.3970045,361,247,114,121.6180543,342.8151139,256.7645544,220.230385,107.0366708,158.0610853,[61][M+2]+,,16,1,0,1,1,0,137.0874231,Phenylmethyl methyl ketone,C9H10O,134.0731649,8,,,,,,1963,127
