 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,"1-Butyl-1,2,4(1H)-triazole",C6H11N3,125.0952974,4,,,,,,325181,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,Triazbutil,C6H11N3,125.0952974,4,,,,,,306709,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,"(1H-Pyrrole-2,5-diyl)dimethanamine",C6H11N3,125.0952974,4,,,,,,281164,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,4-Methylhistamine,C6H11N3,125.0953,4,37463,,,C17929,,71951,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,2-Methylhistamine,C6H11N3,125.0953,4,91613,,,C17928,,71950,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,N-Methylhistamine,C6H11N3,125.0952974,4,912,HMDB0061685,,,,251,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,3-Methylhistamine,C6H11N3,125.0952974,4,69520,HMDB0001861,,,,,-1
44,124.0875168,124.0737426,124.0936364,139.5639256,136.5825109,143.7581745,323,208,106,801.7975524,246.4580925,559.7466825,,,186,0,0,1,0,0,124.0875168,1-Methylhistamine,C6H11N3,125.0952974,4,3614,HMDB0000898,,C05127,,5854,-1
45,125.0311301,125.0236888,125.0435744,139.4816093,137.0727423,142.7390471,348,230,103,343.8747459,218.932698,383.6966513,[1][M+3]+,,1,0,0,1,0,0,,,,,,,,,,,,
46,125.2109622,125.2036868,125.2235986,139.4680463,137.1671869,141.8672578,321,209,99,206.2102655,229.6871975,172.3477906,,,190,0,0,1,0,0,,,,,,,,,,,,
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2-Butenoic acid, 3-methyl-, ethyl ester",C7H12O2,128.0837296,9,,,,,,340601,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2-Hexenoic acid, 4-methyl-, (E)-",C7H12O2,128.0837296,9,,,,,,340280,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,3-Isopropylbut-3-enoic acid,C7H12O2,128.0837296,9,,,,,,330423,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ethyl 2-methylbut-2-enoate,C7H12O2,128.0837296,9,,,,,,318913,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"1,4-Heptanolide",C7H12O2,128.0837296,9,,,,,,318672,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Hex-3-en-1-yl formate,C7H12O2,128.0837296,9,,,,,,318554,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,(3Z)-Hex-3-en-1-yl formate,C7H12O2,128.0837296,9,,,,,,318552,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"3,3-Dimethylallyl acetate",C7H12O2,128.0837296,9,,,,,,317139,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,4-ethoxy-2-methylbut-3-yn-2-ol,C7H12O2,128.0837296,9,,,,,,304830,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2-Methylene-1-butanol, acetate",C7H12O2,128.0837296,9,,,,,,298655,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,tert-Butyl acrylate,C7H12O2,128.0837296,9,,,,,,293330,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Propyl methacrylate,C7H12O2,128.0837296,9,,,,,,286300,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2-Methylhexane-3,4-dione",C7H12O2,128.0837296,9,,,,,,285101,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Heptanolactone,C7H12O2,128.0837296,9,,,,,,284303,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2,3-Dimethylpent-4-yne-2,3-diol",C7H12O2,128.0837296,9,,,,,,283945,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2-Cyclopropyl-2-methyl-1,3-dioxolane",C7H12O2,128.0837296,9,,,,,,279689,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Heptanedial,C7H12O2,128.0837296,9,,,,,,277347,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Methyl cyclobutylacetate,C7H12O2,128.0837296,9,,,,,,275855,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,(Oxan-4-yl)acetaldehyde,C7H12O2,128.0837296,9,,,,,,274870,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Isopropyl methacrylate,C7H12O2,128.0837296,9,,,,,,272272,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Isobutyl acrylate,C7H12O2,128.0837296,9,,,,,,270314,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"3-Methyl-2,4-hexanedione",C7H12O2,128.0837296,9,,,,,,269269,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,C7:1n-3,C7H12O2,128.0837296,9,,,,,,74109,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Cyclohexane-1-carboxylate,C7H12O2,128.0837296,9,,,,,,67955,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,4Z-heptenoic acid,C7H12O2,128.083721,9,,,,,,35107,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ã_Âµ-heptenoic acid,C7H12O2,128.083721,9,,,,,,34707,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ã_Â´-heptenoic acid,C7H12O2,128.083721,9,,,,,,34706,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ã_Â_-heptenoic acid,C7H12O2,128.083721,9,,,,,,34705,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ã_Â_-heptenoic acid,C7H12O2,128.083721,9,,,,,,34704,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ã_Â±-heptenoic acid,C7H12O2,128.083721,9,,,,,,34703,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222, 3-isopropyl-3-butenoic acid,C7H12O2,128.0837296,9,,,,,,4647,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,beta-EMGBL,C7H12O2,128.0837,9,,,,C13717,,69656,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,alpha-EMGBL,C7H12O2,128.0837,9,,,,C13714,,69653,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,1-Oxa-2-oxo-3-methylcycloheptane,C7H12O2,128.0837,9,200238,,,C10976,,68738,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Butyl acrylate,C7H12O2,128.0837,9,8846,,,C10921,,68690,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"Heptan-2,5-dione",C7H12O2,128.08373,9,15559,,LMFA12000245,,,98237,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,cis-2-Methyl-5-hexanolide,C7H12O2,128.08373,9,11116079,,LMFA07040011,,,97375,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Pimelic dialdehyde,C7H12O2,128.08373,9,104428,,LMFA06000026,,,36547,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,3-Methyl-2E-hexenoic acid;3-Methyl-2Z-hexenoic acid,C7H12O2,128.08373,9,6443739;44256498, ,LMFA01030793;LMFA01030794, , ,45797;45798,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,epsilon-heptenoic acid,C7H12O2,128.08373,9,70705,,LMFA01030016,,,,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,delta-heptenoic acid,C7H12O2,128.08373,9,5282712,,LMFA01030015,,,,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,beta-heptenoic acid,C7H12O2,128.08373,9,5282710,,LMFA01030013,,,,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,3-isopropyl-3-butenoic acid,C7H12O2,128.08373,9,443528,,LMFA01020123,C11950,,,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,2-isopropyl trans-crotonic acid,C7H12O2,128.08373,9,5282662,,LMFA01020122,,,4646,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2,2-dimethyl-4-pentenoic acid",C7H12O2,128.08373,9,140065,,LMFA01020121,,,4645,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"4,4-dimethyl-2E-pentenoic acid;4,4-dimethyl-2Z-pentenoic acid",C7H12O2,128.08373,9,5282660;5282661, ,LMFA01020119;LMFA01020120, , ,4643;4644,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,2-butyl acrylic acid,C7H12O2,128.08373,9,168447,,LMFA01020118,,,4642,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,5-methyl-5-hexenoic acid,C7H12O2,128.08373,9,549600,,LMFA01020117,,,4641,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,2-methyl-2Z-hexenoic acid;2-methyl-2E-hexenoic acid,C7H12O2,128.08373,9,5282649;5282650, ,LMFA01020100;LMFA01020101, , ,4626;4627,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Allyl butyrate,C7H12O2,128.0837296,9,16324,HMDB0040591,LMFA07010776,,,95074,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,cis-3-Hexenyl formate,C7H12O2,128.0837296,9,5365587,HMDB0040214,,,,94746,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2,4-Dimethyl-2-pentenoic acid",C7H12O2,128.0837296,9,5362565,HMDB0039819,LMFA01030964,,,94367,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ethyl tiglate,C7H12O2,128.0837296,9,5281163,HMDB0038962,LMFA07010884,C08487,,67015,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,2-Hexenyl formate,C7H12O2,128.0837296,9,5352972,HMDB0038271,,,,92996,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,4-Heptenoic acid;gamma-heptenoic acid,C7H12O2,128.0837296,9,5312595;5282711,HMDB0033793;,LMFA01030452;LMFA01030014, , , ,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,4-Pentenyl acetate,C7H12O2,128.0837296,9,74096,HMDB0032460,,,,88478,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,3-Methyl-3-butenyl acetate,C7H12O2,128.0837296,9,78879,HMDB0032391,,,,88415,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Dihydro-5-propyl-2(3H)-furanone,C7H12O2,128.0837296,9,7742,HMDB0031681,LMFA07040012,,,87858,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Ethyl 4-pentenoate,C7H12O2,128.0837296,9,74786,HMDB0031603,LMFA07010870,,,87800,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"5-Methyl-2,3-hexanedione",C7H12O2,128.0837296,9,26204,HMDB0031593,,,,87793,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Methyl (Z)-3-hexenoate,C7H12O2,128.0837296,9,5362819,HMDB0031504,LMFA07010936,,,87723,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Methyl 2E-hexenoate,C7H12O2,128.0837296,9,5364409,HMDB0031500,LMFA07010940,,,87720,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,2-Heptenoic acid,C7H12O2,128.0837296,9,5282709,HMDB0031484,LMFA01030012,,,,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"3,4-Heptanedione",C7H12O2,128.0837296,9,83671,HMDB0031477,,,,87708,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"2,3-Heptanedione",C7H12O2,128.0837296,9,60983,HMDB0031476,LMFA12000013,,,87707,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Cyclohexyl formate,C7H12O2,128.0837296,9,20358,HMDB0031351,,,,87605,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Cyclohexanecarboxylic acid,C7H12O2,128.0837296,9,7413,HMDB0031342,,C09822,,334312,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,4-Methyl-5-hexanolide,C7H12O2,128.0837296,9,544628,HMDB0031174,,,,87467,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,1-Methoxy-3-methylene-2-pentanone,C7H12O2,128.0837296,9,13932051,HMDB0030330,,,,86893,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,Isopentenyl acetate,C7H12O2,128.0837296,9,14489,HMDB0029314,,,,86180,-1
47,127.075222,127.0700041,127.08,127.2850919,112.0272558,128.6224442,374,255,118,100.8824495,253.8929403,246.0455157,,,132,1,0,1,1,0,127.075222,"1,3-Diacetylpropane",C7H12O2,128.0837296,9,100532,HMDB0029165,,,,86057,-1
48,128.0337968,128.0324164,128.04,26.15012572,23.20114543,28.60160046,373,255,118,5234.105839,4252.885717,3495.233061,,,212,1,1,1,1,1,128.0337968,Lithium pyridine-2-carboxylate,C6H4LiNO2,129.0402079,6,,,,,,320010,-1
48,128.0337968,128.0324164,128.04,26.15012572,23.20114543,28.60160046,373,255,118,5234.105839,4252.885717,3495.233061,,,212,1,1,1,1,1,128.0337968,"3-Pyridinecarboxylic acid, lithium salt",C6H4LiNO2,129.0402079,6,,,,,,284216,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"Glutaconic acid, trans",C5H6O4,130.0266087,6,,,,,,335846,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,CTK0B7238,C4H10OSi2,130.027018,3,,,,,,333619,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"1,1-Cyclopropanedicarboxylate",C5H6O4,130.0266087,6,,,,,,319507,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"4,5-Dioxovaleric acid",C5H6O4,130.0266087,6,,,,,,319338,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Acetylpyruvic acid,C5H6O4,130.0266087,6,,,,,,305532,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"2-Butenedioic acid (2Z)-, monomethyl ester",C5H6O4,130.0266087,6,,,,,,292496,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Methylenebutanedioic acid,C5H6O4,130.0266087,6,,,,,,287598,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"4,5-Dioxopentanoate",C5H6O4,130.0266087,6,,,,,,63942,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"1,1-Cyclopropanedicarboxylic acid",C5H6O4,130.02661,6,,,,,,3714,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Acetylpyruvate,C5H6O4,130.0266,6,21919,,,C02132,,65719,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,"2,5-Dioxopentanoate",C5H6O4,130.0266087,6,523,HMDB0060365,,C00433,,63190,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,2-Hydroxyglutaric acid lactone,C5H6O4,130.0266087,6,251524,HMDB0059743,,,,,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Methyl hydrogen fumarate,C5H6O4,130.0266087,6,5354456,HMDB0033809,LMFA07010962,,,89545,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Gamma-delta-Dioxovaleric acid,C5H6O4,130.0266087,6,119412,HMDB0013233,,C02800,,,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Itaconic acid,C5H6O4,130.0266087,6,811,HMDB0002092,LMFA01170063,C00490,,44764,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Citraconic acid;Mesaconic acid,C5H6O4,130.0266087,6,643798;638129,HMDB0000634;HMDB0000749,LMFA01170099;LMFA01170116,C02226;C01732, ,5607;4130,-1
49,129.0201383,129.0169651,129.0279985,25.52904119,22.02455784,38.97774408,376,255,118,670.0203661,536.9645784,407.3304392,,,9,1,0,1,1,0,129.0201383,Glutaconic acid,C5H6O4,130.0266087,6,5280498,HMDB0061185,LMFA01170109,C02214,,5593,-1
50,129.0541418,129.0534605,129.0549804,100.9654403,94.1914317,102.8314663,373,255,118,11500.03021,34692.99448,32358.9409,,,45,1,1,1,1,1,,,,,,,,,,,,
51,130.057527,130.0545827,130.0607457,100.9965675,95.73800534,103.4820059,373,255,118,883.267433,2576.735602,2295.715647,,,267,1,0,1,1,0,,,,,,,,,,,,
52,131.0693851,131.0637944,131.0826636,111.1856184,93.26644237,112.6785078,480,254,118,2679.837427,862.4158817,910.9439914,,,18,1,0,1,1,0,131.0693851,"1,1-Diethyl-2-hydroxy-2-nitrosohydrazine",C4H10N3O2,132.0773,4,107754,,,C13773,,,-1
53,135.0278801,135.02,135.032447,22.79577261,21.18137146,25.32293721,372,255,117,160.3654967,190.3795296,199.3811678,,,176,1,0,1,1,0,135.0278801,Phenyl vinyl sulfide,C8H8S,136.0346709,3,74572,HMDB0031825,,,,87948,-1
54,137.0217376,137.0190582,137.0271981,135.5607636,133.8080901,154.5863894,373,255,118,58.19553635,248.0345117,208.8331264,,,204,0,0,1,0,0,137.0217376,"v-Triazolo[5,4-d]-v-triazin-7(6H)-one",C3H2N6O,138.0290087,0,,,,,,337074,-1
55,138.02,138.0182777,138.0287267,139.4163367,134.6666946,141.016311,373,255,118,64.21539974,70.05402648,74.12692092,,,1,1,0,1,0,1,138.02,3-Hydroxyisonicotinic acid,C6H5NO3,139.026943,2,,,,,,332774,-1
55,138.02,138.0182777,138.0287267,139.4163367,134.6666946,141.016311,373,255,118,64.21539974,70.05402648,74.12692092,,,1,1,0,1,0,1,138.02,Nicotinic acid 1-oxide,C6H5NO3,139.026943,2,,,,,,315343,-1
55,138.02,138.0182777,138.0287267,139.4163367,134.6666946,141.016311,373,255,118,64.21539974,70.05402648,74.12692092,,,1,1,0,1,0,1,138.02,3-Nitrophenol,C6H5NO3,139.0269,2,11137,,,C14418,,70046,-1
55,138.02,138.0182777,138.0287267,139.4163367,134.6666946,141.016311,373,255,118,64.21539974,70.05402648,74.12692092,,,1,1,0,1,0,1,138.02,2-Nitrophenol,C6H5NO3,139.0269,2,6947,,,C01988,,65691,-1
